step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_TRANSFER,aml_flag_Clean,aml_flag_Dormant Activity,aml_flag_Layering
75,755813.12,755813.12,0.0,0.0,0.0,1,0,False,True,True,False,False
718,371449.7,371449.7,0.0,0.0,0.0,1,0,False,True,True,False,False
660,619502.08,619502.08,0.0,4755457.2,5374959.28,1,0,True,False,False,True,False
224,99316.36,99316.36,0.0,1229393.59,1328709.95,1,0,True,False,True,False,False
557,839077.79,839077.79,0.0,0.0,839077.79,1,0,True,False,True,False,False
447,3339489.46,3339489.46,0.0,369291.01,3708780.47,1,0,True,False,True,False,False
476,1048.63,1048.63,0.0,62895.35,63943.98,1,0,True,False,True,False,False
644,70669.49,70669.49,0.0,1610179.68,1680849.17,1,0,True,False,True,False,False
604,277582.53,277582.53,0.0,0.0,0.0,1,0,False,True,True,False,False
547,400276.72,400276.72,0.0,244756.45,645033.17,1,0,True,False,True,False,False
337,658637.38,658637.38,0.0,0.0,0.0,1,0,False,True,True,False,False
429,837192.23,837192.23,0.0,0.0,0.0,1,0,False,True,True,False,False
370,1653144.1,1653144.1,0.0,28997.07,1682141.17,1,0,True,False,False,True,False
442,355969.72,355969.72,0.0,41883.35,397853.07,1,0,True,False,True,False,False
247,333082.71,333082.71,0.0,0.0,0.0,1,0,False,True,True,False,False
46,71372.0,71372.0,0.0,0.0,0.0,1,0,False,True,True,False,False
243,1290193.08,1290193.08,0.0,0.0,0.0,1,0,False,True,False,False,True
671,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,True,False,True,False,False
684,1430050.84,1430050.84,0.0,0.0,0.0,1,0,False,True,False,False,True
618,153870.09,153870.09,0.0,0.0,0.0,1,0,False,True,True,False,False
491,1381513.27,1381513.27,0.0,0.0,0.0,1,0,False,True,False,False,True
95,8775594.43,8775594.43,0.0,0.0,8775594.43,1,0,True,False,True,False,False
458,22140.87,22140.87,0.0,0.0,0.0,1,0,False,True,True,False,False
400,4598089.88,4598089.88,0.0,771511.79,5369601.67,1,0,True,False,False,True,False
58,106673.26,106673.26,0.0,0.0,106673.26,1,0,True,False,True,False,False
269,3042111.54,3042111.54,0.0,0.0,0.0,1,0,False,True,False,False,True
33,1448630.38,1448630.38,0.0,0.0,0.0,1,0,False,True,False,False,True
452,624015.52,624015.52,0.0,0.0,0.0,1,0,False,True,True,False,False
250,156039.36,156039.36,0.0,0.0,0.0,1,0,False,True,False,True,False
248,4011314.1,4011314.1,0.0,0.0,0.0,1,0,False,True,False,False,True
116,522465.43,522465.43,0.0,1116912.37,1639377.8,1,0,True,False,True,False,False
459,46130.88,46130.88,0.0,0.0,0.0,1,0,False,True,True,False,False
645,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,True,False,True,False,False
40,212613.29,212613.29,0.0,0.0,0.0,1,0,False,True,False,True,False
239,495991.64,495991.64,0.0,0.0,0.0,1,0,False,True,True,False,False
294,380214.33,380214.33,0.0,53710.43,433924.76,1,0,True,False,True,False,False
323,235458.67,235458.67,0.0,0.0,0.0,1,0,False,True,True,False,False
120,49571.87,49571.87,0.0,0.0,0.0,1,0,False,True,False,True,False
318,247455.25,247455.25,0.0,2691845.54,2939300.79,1,0,True,False,True,False,False
730,10000000.0,37316255.05,27316255.05,0.0,0.0,1,0,False,True,False,False,True
470,913684.05,913684.05,0.0,410443.03,1324127.08,1,0,True,False,False,True,False
507,227304.91,227304.91,0.0,0.0,0.0,1,0,False,True,True,False,False
297,5591647.96,5591647.96,0.0,952338.2,6543986.15,1,0,True,False,True,False,False
106,1486955.35,1486955.35,0.0,0.0,0.0,1,0,False,True,False,False,True
561,2763025.35,2763025.35,0.0,74021.98,2837047.33,1,0,True,False,True,False,False
312,608290.12,608290.12,0.0,187218.01,795508.14,1,0,True,False,True,False,False
508,385050.58,385050.58,0.0,0.0,0.0,1,0,False,True,True,False,False
520,53325.6,53325.6,0.0,753904.94,807230.54,1,0,True,False,False,True,False
105,216351.05,216351.05,0.0,0.0,0.0,1,0,False,True,True,False,False
522,1752606.15,1752606.15,0.0,0.0,0.0,1,0,False,True,False,False,True
480,644781.76,644781.76,0.0,0.0,644781.76,1,0,True,False,False,True,False
718,66941.04,66941.04,0.0,1062325.54,1129266.57,1,0,True,False,True,False,False
387,10000000.0,10000000.0,0.0,109827.22,10109827.22,1,0,True,False,True,False,False
289,27759.73,27759.73,0.0,7076299.77,7104059.5,1,0,True,False,True,False,False
261,163353.64,163353.64,0.0,0.0,0.0,1,0,False,True,True,False,False
374,115125.3,115125.3,0.0,0.0,0.0,1,0,False,True,True,False,False
470,2859010.61,2859010.61,0.0,0.0,2859010.61,1,0,True,False,False,True,False
438,4626269.69,4626269.69,0.0,4501183.12,9127452.81,1,0,True,False,True,False,False
161,1336901.11,1336901.11,0.0,0.0,0.0,1,0,False,True,False,False,True
571,1889351.63,1889351.63,0.0,12129494.24,14018845.86,1,0,True,False,True,False,False
617,1398166.84,1398166.84,0.0,0.0,0.0,1,0,False,True,False,False,True
699,181545.14,181545.14,0.0,0.0,0.0,1,0,False,True,True,False,False
726,1539474.57,1539474.57,0.0,137245.4,1676719.97,1,0,True,False,True,False,False
186,304472.46,304472.46,0.0,0.0,0.0,1,0,False,True,True,False,False
12,2066467.64,2066467.64,0.0,0.0,81209.81,1,0,False,True,False,False,True
467,269722.42,269722.42,0.0,24817.83,294540.26,1,0,True,False,True,False,False
448,14133.69,14133.69,0.0,0.0,0.0,1,0,False,True,True,False,False
76,9917.27,9917.27,0.0,0.0,0.0,1,0,False,True,True,False,False
68,2026529.56,2026529.56,0.0,511526.05,2538055.62,1,0,True,False,True,False,False
680,227668.22,227668.22,0.0,0.0,0.0,1,0,False,True,False,True,False
134,2460110.25,2460110.25,0.0,144735.49,2604845.74,1,0,True,False,True,False,False
103,710385.55,710385.55,0.0,0.0,0.0,1,0,False,True,True,False,False
43,93459.89,93459.89,0.0,15825.7,109285.59,1,0,True,False,True,False,False
386,879810.51,879810.51,0.0,0.0,0.0,1,0,False,True,True,False,False
586,2581549.92,2581549.92,0.0,0.0,0.0,1,0,False,True,False,False,True
177,158000.29,158000.29,0.0,0.0,0.0,1,0,False,True,True,False,False
591,221107.56,221107.56,0.0,52408.47,273516.03,1,0,True,False,True,False,False
273,159106.12,159106.12,0.0,0.0,159106.12,1,0,True,False,True,False,False
173,2177218.43,2177218.43,0.0,0.0,0.0,1,0,False,True,False,False,True
119,1082718.08,1082718.08,0.0,0.0,0.0,1,0,False,True,False,False,True
73,684796.16,684796.16,0.0,0.0,0.0,1,0,False,True,True,False,False
439,100840.93,100840.93,0.0,47681.33,148522.26,1,0,True,False,True,False,False
39,39013.3,39013.3,0.0,924162.55,1089489.11,1,0,True,False,True,False,False
601,74854.93,74854.93,0.0,0.0,0.0,1,0,False,True,True,False,False
520,658855.33,658855.33,0.0,0.0,0.0,1,0,False,True,False,True,False
692,6856104.02,6856104.02,0.0,0.0,0.0,1,0,False,True,False,False,True
329,84312.29,84312.29,0.0,0.0,0.0,1,0,False,True,True,False,False
690,912950.54,912950.54,0.0,2316416.53,3229367.07,1,0,True,False,False,True,False
431,3718503.37,3718503.37,0.0,0.0,0.0,1,0,False,True,False,False,True
421,1501341.87,1501341.87,0.0,0.0,1501341.87,1,0,True,False,True,False,False
384,136903.9,136903.9,0.0,381491.83,518395.74,1,0,True,False,True,False,False
313,1202443.49,1202443.49,0.0,193304.8,1395748.29,1,0,True,False,True,False,False
660,6749.18,6749.18,0.0,0.0,0.0,1,0,False,True,False,True,False
370,10000000.0,10000000.0,0.0,856247.59,10856247.59,1,0,True,False,False,True,False
320,8950011.46,8950011.46,0.0,3501917.61,12451929.08,1,0,True,False,False,True,False
730,156396.46,156396.46,0.0,842357.16,998753.62,1,0,True,False,False,True,False
60,581421.85,581421.85,0.0,407848.96,989270.81,1,0,True,False,False,True,False
375,385567.18,385567.18,0.0,0.0,385567.18,1,0,True,False,True,False,False
196,1221900.21,1221900.21,0.0,0.0,0.0,1,0,False,True,False,False,True
475,1064995.85,1064995.85,0.0,0.0,0.0,1,0,False,True,False,False,True
260,8332002.94,8332002.94,0.0,0.0,0.0,1,0,False,True,False,False,True
677,9295454.24,9295454.24,0.0,486305.42,9781759.67,1,0,True,False,True,False,False
159,474052.54,474052.54,0.0,0.0,0.0,1,0,False,True,True,False,False
310,5239429.19,5239429.19,0.0,20373.48,5259802.67,1,0,True,False,False,True,False
277,242678.33,242678.33,0.0,0.0,0.0,1,0,False,True,True,False,False
160,360749.76,360749.76,0.0,468005.41,828755.18,1,0,True,False,False,True,False
97,5624.02,5624.02,0.0,204072.3,209696.33,1,0,True,False,True,False,False
113,314976.75,314976.75,0.0,0.0,0.0,1,0,False,True,True,False,False
387,10000000.0,10000000.0,0.0,148684.47,10148684.47,1,0,True,False,True,False,False
43,362152.77,362152.77,0.0,282809.47,644962.23,1,0,True,False,True,False,False
149,155534.95,155534.95,0.0,0.0,0.0,1,0,False,True,True,False,False
43,29988.0,29988.0,0.0,0.0,29988.0,1,0,True,False,True,False,False
678,194876.96,194876.96,0.0,0.0,0.0,1,0,False,True,True,False,False
162,5820137.62,5820137.62,0.0,0.0,0.0,1,0,False,True,False,False,True
119,21698.13,21698.13,0.0,0.0,0.0,1,0,False,True,True,False,False
504,3018810.85,3018810.85,0.0,0.0,0.0,1,0,False,True,False,False,True
330,40388.58,40388.58,0.0,0.0,0.0,1,0,False,True,False,True,False
212,362988.52,362988.52,0.0,2158316.76,2521305.27,1,0,True,False,True,False,False
498,207261.07,207261.07,0.0,0.0,0.0,1,0,False,True,True,False,False
285,4452001.07,4452001.07,0.0,2899087.8,7351088.87,1,0,True,False,True,False,False
559,55539.89,55539.89,0.0,498366.47,553906.36,1,0,True,False,True,False,False
135,515645.16,515645.16,0.0,0.0,0.0,1,0,False,True,True,False,False
103,137508.01,137508.01,0.0,0.0,137508.01,1,0,True,False,True,False,False
238,65091.34,65091.34,0.0,0.0,0.0,1,0,False,True,True,False,False
730,2154005.71,2154005.71,0.0,0.0,2154005.71,1,0,True,False,False,True,False
266,1911239.21,1911239.21,0.0,0.0,0.0,1,0,False,True,False,False,True
496,766151.45,766151.45,0.0,0.0,766151.45,1,0,True,False,True,False,False
571,972723.96,972723.96,0.0,0.0,0.0,1,0,False,True,True,False,False
101,2388251.16,2388251.16,0.0,2624386.6,5012637.76,1,0,True,False,True,False,False
520,2871898.5,2871898.5,0.0,0.0,2871898.5,1,0,True,False,False,True,False
474,87167.88,87167.88,0.0,0.0,0.0,1,0,False,True,True,False,False
135,128417.96,128417.96,0.0,0.0,0.0,1,0,False,True,True,False,False
291,1185157.78,1185157.78,0.0,0.0,0.0,1,0,False,True,False,False,True
294,3731378.32,3731378.32,0.0,298582.59,4029960.92,1,0,True,False,True,False,False
640,87698.36,87698.36,0.0,237454.49,325152.85,1,0,True,False,False,True,False
226,29174.8,29174.8,0.0,0.0,0.0,1,0,False,True,True,False,False
79,353045.35,353045.35,0.0,981978.74,1335024.09,1,0,True,False,True,False,False
656,9468064.05,9468064.05,0.0,0.0,0.0,1,0,False,True,False,False,True
650,4480592.14,4480592.14,0.0,3244885.0,7725477.14,1,0,True,False,False,True,False
611,582725.12,582725.12,0.0,0.0,0.0,1,0,False,True,True,False,False
430,2828068.73,2828068.73,0.0,102766.8,2930835.53,1,0,True,False,False,True,False
617,10000000.0,42542664.27,32542664.27,0.0,0.0,1,0,False,True,False,False,True
388,680224.41,680224.41,0.0,1058527.77,1738752.19,1,0,True,False,True,False,False
62,724414.43,724414.43,0.0,0.0,0.0,1,0,False,True,True,False,False
478,2254718.25,2254718.25,0.0,123702.38,2378420.62,1,0,True,False,True,False,False
664,4651.43,4651.43,0.0,4812422.91,4817074.35,1,0,True,False,True,False,False
97,253498.36,253498.36,0.0,0.0,0.0,1,0,False,True,True,False,False
692,466218.08,466218.08,0.0,240002.78,706220.85,1,0,True,False,True,False,False
290,165368.59,165368.59,0.0,19946.26,185314.85,1,0,True,False,False,True,False
592,1798215.73,1798215.73,0.0,0.0,0.0,1,0,False,True,False,False,True
265,415437.27,415437.27,0.0,1355367.57,1770804.84,1,0,True,False,True,False,False
475,20111.45,20111.45,0.0,0.0,0.0,1,0,False,True,True,False,False
461,830991.53,830991.53,0.0,0.0,0.0,1,0,False,True,True,False,False
190,265747.73,265747.73,0.0,0.0,0.0,1,0,False,True,False,True,False
88,4022408.76,4022408.76,0.0,0.0,0.0,1,0,False,True,False,False,True
232,1454888.86,1454888.86,0.0,278158.89,1733047.75,1,0,True,False,True,False,False
98,1155819.58,1155819.58,0.0,0.0,1155819.58,1,0,True,False,True,False,False
284,741277.85,741277.85,0.0,563297.96,1126479.01,1,0,True,False,True,False,False
323,25761.04,25761.04,0.0,896426.99,922188.03,1,0,True,False,True,False,False
501,534470.98,534470.98,0.0,741.07,535212.06,1,0,True,False,True,False,False
261,5039827.29,5039827.29,0.0,13002.46,5052829.75,1,0,True,False,True,False,False
643,352179.76,352179.76,0.0,0.0,0.0,1,0,False,True,True,False,False
651,130777.09,130777.09,0.0,0.0,130777.09,1,0,True,False,True,False,False
401,30467.69,30467.69,0.0,0.0,0.0,1,0,False,True,True,False,False
658,82535.57,82535.57,0.0,0.0,82535.57,1,0,True,False,True,False,False
277,2392482.86,2392482.86,0.0,2414558.13,4807040.99,1,0,True,False,True,False,False
443,43159.0,43159.0,0.0,0.0,43159.0,1,0,True,False,True,False,False
13,48375.02,48375.02,0.0,0.0,0.0,1,0,False,True,True,False,False
739,7758036.72,7758036.72,0.0,0.0,0.0,1,0,False,True,False,False,True
317,223228.11,223228.11,0.0,0.0,0.0,1,0,False,True,True,False,False
440,10000000.0,10000000.0,0.0,633838.8,10633838.8,1,0,True,False,False,True,False
248,10000000.0,10000000.0,0.0,9522166.24,19522166.24,1,0,True,False,True,False,False
61,1735466.52,1735466.52,0.0,0.0,1735466.52,1,0,True,False,True,False,False
160,10000000.0,10000000.0,0.0,551074.14,10551074.14,1,0,True,False,False,True,False
223,2308798.26,2308798.26,0.0,771002.6,3079800.87,1,0,True,False,True,False,False
390,638693.49,638693.49,0.0,328882.51,967576.0,1,0,True,False,False,True,False
374,54725.54,54725.54,0.0,0.0,0.0,1,0,False,True,True,False,False
713,773926.81,773926.81,0.0,0.0,0.0,1,0,False,True,True,False,False
598,5566368.02,5566368.02,0.0,105580.9,5671948.92,1,0,True,False,True,False,False
35,454511.73,454511.73,0.0,140892.24,595403.98,1,0,True,False,True,False,False
516,848134.57,848134.57,0.0,0.0,0.0,1,0,False,True,True,False,False
571,406864.17,406864.17,0.0,8181429.01,8588293.18,1,0,True,False,True,False,False
650,1264551.38,1264551.38,0.0,0.0,1264551.38,1,0,True,False,False,True,False
722,444766.43,444766.43,0.0,0.0,444766.43,1,0,True,False,True,False,False
401,30467.69,30467.69,0.0,625616.25,656083.94,1,0,True,False,True,False,False
117,1761021.33,1761021.33,0.0,9967.28,1770988.61,1,0,True,False,True,False,False
682,368951.94,368951.94,0.0,0.0,0.0,1,0,False,True,True,False,False
541,107320.81,107320.81,0.0,0.0,0.0,1,0,False,True,True,False,False
51,115881.21,115881.21,0.0,4774288.04,4890169.26,1,0,True,False,True,False,False
562,8208916.0,8208916.0,0.0,0.0,0.0,1,0,False,True,False,False,True
354,69878.14,69878.14,0.0,41194.19,111072.33,1,0,True,False,True,False,False
484,26654.46,26654.46,0.0,1575093.13,1601747.59,1,0,True,False,True,False,False
533,18042.11,18042.11,0.0,0.0,0.0,1,0,False,True,True,False,False
442,9065.34,9065.34,0.0,0.0,9065.34,1,0,True,False,True,False,False
260,60226.06,60226.06,0.0,103183.19,163409.25,1,0,True,False,False,True,False
734,23912.2,23912.2,0.0,338951.65,362863.85,1,0,True,False,True,False,False
208,131261.23,131261.23,0.0,0.0,0.0,1,0,False,True,True,False,False
507,781183.07,781183.07,0.0,222966.53,1004149.6,1,0,True,False,True,False,False
336,15560.34,15560.34,0.0,1013358.63,1028918.97,1,0,True,False,True,False,False
305,456930.88,456930.88,0.0,0.0,456930.88,1,0,True,False,True,False,False
345,128936.95,128936.95,0.0,0.0,0.0,1,0,False,True,True,False,False
370,1634184.04,1634184.04,0.0,664091.47,2298275.51,1,0,True,False,False,True,False
667,429257.45,429257.45,0.0,0.0,0.0,1,0,False,True,True,False,False
617,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,True,False,True,False,False
686,1411271.23,1411271.23,0.0,0.0,0.0,1,0,False,True,False,False,True
189,121579.98,121579.98,0.0,0.0,121579.98,1,0,True,False,True,False,False
690,66643.99,66643.99,0.0,0.0,0.0,1,0,False,True,False,True,False
453,2600970.32,2600970.32,0.0,0.0,0.0,1,0,False,True,False,False,True
138,303432.45,303432.45,0.0,0.0,522695.73,1,0,True,False,True,False,False
365,155799.82,155799.82,0.0,0.0,0.0,1,0,False,True,True,False,False
94,2169679.91,2169679.91,0.0,0.0,0.0,1,0,False,True,False,False,True
248,65761.13,65761.13,0.0,197135.39,262896.52,1,0,True,False,True,False,False
572,340665.18,340665.18,0.0,0.0,0.0,1,0,False,True,True,False,False
263,297465.74,297465.74,0.0,0.0,0.0,1,0,False,True,True,False,False
223,468446.77,468446.77,0.0,0.0,468446.77,1,0,True,False,True,False,False
540,342970.95,342970.95,0.0,660948.23,1003919.18,1,0,True,False,False,True,False
307,1749325.14,1749325.14,0.0,0.0,0.0,1,0,False,True,False,False,True
58,456745.18,456745.18,0.0,0.0,456745.18,1,0,True,False,True,False,False
249,56847.17,56847.17,0.0,90721.64,147568.81,1,0,True,False,True,False,False
648,1005346.72,1005346.72,0.0,227.11,1005573.83,1,0,True,False,True,False,False
295,9366.63,9366.63,0.0,51153.4,60520.03,1,0,True,False,True,False,False
62,401529.35,401529.35,0.0,0.0,0.0,1,0,False,True,True,False,False
36,103056.0,103056.0,0.0,0.0,0.0,1,0,False,True,True,False,False
278,89303.18,89303.18,0.0,131088.75,220391.93,1,0,True,False,True,False,False
132,1400472.01,1400472.01,0.0,0.0,0.0,1,0,False,True,False,False,True
517,699183.61,699183.61,0.0,0.0,0.0,1,0,False,True,True,False,False
68,13890.42,13890.42,0.0,0.0,13890.42,1,0,True,False,True,False,False
287,7109453.78,7109453.78,0.0,0.0,0.0,1,0,False,True,False,False,True
357,790332.43,790332.43,0.0,2384548.88,3174881.31,1,0,True,False,True,False,False
53,6215.44,6215.44,0.0,0.0,0.0,1,0,False,True,True,False,False
10,503405.88,503405.88,0.0,0.0,0.0,1,0,False,True,False,True,False
37,1842.0,1842.0,0.0,0.0,0.0,1,0,False,True,True,False,False
272,166972.46,166972.46,0.0,0.0,0.0,1,0,False,True,True,False,False
144,343999.8,343999.8,0.0,33423.37,377423.17,1,0,True,False,True,False,False
645,10000000.0,11576874.04,1576874.04,0.0,0.0,1,0,False,True,False,False,True
612,11155.45,11155.45,0.0,1208791.84,1219947.29,1,0,True,False,True,False,False
738,814689.88,814689.88,0.0,0.0,814689.88,1,0,True,False,True,False,False
375,385567.18,385567.18,0.0,0.0,0.0,1,0,False,True,True,False,False
258,248043.99,248043.99,0.0,0.0,248043.99,1,0,True,False,True,False,False
698,1242226.78,1242226.78,0.0,1079508.64,2321735.42,1,0,True,False,True,False,False
184,73486.8,73486.8,0.0,476795.97,550282.76,1,0,True,False,True,False,False
64,3097121.75,3097121.75,0.0,0.0,3097121.75,1,0,True,False,True,False,False
227,4075956.58,4075956.58,0.0,79992.36,4155948.94,1,0,True,False,True,False,False
673,645104.5,645104.5,0.0,0.0,645104.5,1,0,True,False,True,False,False
357,74921.74,74921.74,0.0,0.0,0.0,1,0,False,True,True,False,False
297,57466.42,57466.42,0.0,0.0,0.0,1,0,False,True,True,False,False
515,124465.49,124465.49,0.0,0.0,124465.49,1,0,True,False,True,False,False
367,902483.91,902483.91,0.0,0.0,0.0,1,0,False,True,True,False,False
217,92057.19,92057.19,0.0,173314.92,265372.1,1,0,True,False,True,False,False
392,92001.22,92001.22,0.0,329180.16,421181.38,1,0,True,False,True,False,False
89,766631.82,766631.82,0.0,0.0,0.0,1,0,False,True,True,False,False
351,9772559.35,9772559.35,0.0,0.0,0.0,1,0,False,True,False,False,True
473,36996.83,36996.83,0.0,0.0,0.0,1,0,False,True,True,False,False
498,95064.86,95064.86,0.0,261235.49,356300.35,1,0,True,False,True,False,False
484,67692.41,67692.41,0.0,0.0,0.0,1,0,False,True,True,False,False
516,848134.57,848134.57,0.0,211206.33,1059340.9,1,0,True,False,True,False,False
311,8589704.49,8589704.49,0.0,2811300.49,11401004.98,1,0,True,False,True,False,False
242,428174.7,428174.7,0.0,63746.81,491921.52,1,0,True,False,True,False,False
450,9228514.1,9228514.1,0.0,1088377.41,10316891.51,1,0,True,False,False,True,False
359,122639.34,122639.34,0.0,979453.17,1102092.51,1,0,True,False,True,False,False
138,234723.4,234723.4,0.0,0.0,0.0,1,0,False,True,True,False,False
215,45053.05,45053.05,0.0,0.0,0.0,1,0,False,True,True,False,False
335,723915.85,723915.85,0.0,156579.28,880495.13,1,0,True,False,True,False,False
619,418971.0,418971.0,0.0,0.0,0.0,1,0,False,True,True,False,False
692,10000000.0,10000000.0,0.0,316753.92,10316753.92,1,0,True,False,True,False,False
149,2860852.43,2860852.43,0.0,83784.78,2944637.21,1,0,True,False,True,False,False
70,266766.78,266766.78,0.0,0.0,266766.78,1,0,True,False,False,True,False
315,82648.3,82648.3,0.0,403817.5,486465.79,1,0,True,False,True,False,False
570,2925859.58,2925859.58,0.0,0.0,0.0,1,0,False,True,False,False,True
73,684796.16,684796.16,0.0,2754453.54,3439249.7,1,0,True,False,True,False,False
409,71921.7,71921.7,0.0,42131.23,114052.93,1,0,True,False,True,False,False
578,6274752.67,6274752.67,0.0,0.0,0.0,1,0,False,True,False,False,True
529,1773151.32,1773151.32,0.0,775203.68,2548354.99,1,0,True,False,True,False,False
31,587031.2,587031.2,0.0,0.0,0.0,1,0,False,True,True,False,False
250,1343002.08,1343002.08,1343002.08,0.0,0.0,1,1,False,True,False,False,True
273,2230432.56,2230432.56,0.0,0.0,0.0,1,0,False,True,False,False,True
410,124202.04,124202.04,0.0,0.0,0.0,1,0,False,True,False,True,False
116,1562871.32,1562871.32,0.0,0.0,0.0,1,0,False,True,False,False,True
84,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,True,False,True,False,False
249,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,True,False,True,False,False
144,2120266.89,2120266.89,0.0,4076539.19,6196806.08,1,0,True,False,True,False,False
221,684174.46,684174.46,0.0,0.0,0.0,1,0,False,True,True,False,False
332,282018.0,282018.0,0.0,2255136.89,2537154.89,1,0,True,False,True,False,False
625,1040303.44,1040303.44,0.0,0.0,0.0,1,0,False,True,False,False,True
671,188731.21,188731.21,0.0,591154.11,779885.32,1,0,True,False,True,False,False
286,103124.43,103124.43,0.0,0.0,0.0,1,0,False,True,True,False,False
692,701697.49,701697.49,0.0,680160.57,1381858.06,1,0,True,False,True,False,False
658,54583.71,54583.71,0.0,0.0,0.0,1,0,False,True,True,False,False
529,1773151.32,1773151.32,0.0,0.0,0.0,1,0,False,True,False,False,True
605,2011285.35,2011285.35,0.0,0.0,0.0,1,0,False,True,False,False,True
529,1679154.56,1679154.56,0.0,0.0,0.0,1,0,False,True,False,False,True
183,342675.47,342675.47,0.0,412117.94,754793.41,1,0,True,False,True,False,False
399,77710.4,77710.4,0.0,11181435.26,11259145.67,1,0,True,False,True,False,False
728,119143.75,119143.75,0.0,0.0,0.0,1,0,False,True,True,False,False
673,145067.24,145067.24,0.0,0.0,0.0,1,0,False,True,True,False,False
486,4505012.56,4505012.56,0.0,0.0,4505012.56,1,0,True,False,True,False,False
145,66448.19,66448.19,0.0,5042513.19,5108961.38,1,0,True,False,True,False,False
412,87438.83,87438.83,0.0,69617.57,157056.4,1,0,True,False,True,False,False
586,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,True,False,True,False,False
220,285376.6,285376.6,0.0,0.0,0.0,1,0,False,True,False,True,False
601,1054244.29,1054244.29,0.0,0.0,0.0,1,0,False,True,False,False,True
203,466580.69,466580.69,0.0,775534.24,1242114.93,1,0,True,False,True,False,False
262,68230.32,68230.32,0.0,0.0,0.0,1,0,False,True,True,False,False
477,338293.14,338293.14,0.0,0.0,0.0,1,0,False,True,True,False,False
704,391855.44,391855.44,0.0,236228.52,628083.96,1,0,True,False,True,False,False
272,177022.52,177022.52,0.0,0.0,0.0,1,0,False,True,True,False,False
450,133057.11,133057.11,0.0,0.0,0.0,1,0,False,True,False,True,False
528,11070.29,11070.29,0.0,0.0,0.0,1,0,False,True,True,False,False
188,5777706.65,5777706.65,0.0,0.0,5777706.65,1,0,True,False,True,False,False
456,585396.14,585396.14,0.0,1984527.66,2569923.8,1,0,True,False,True,False,False
275,4162555.99,4162555.99,0.0,147043.26,4309599.25,1,0,True,False,True,False,False
463,1168274.14,1168274.14,0.0,0.0,1168274.14,1,0,True,False,True,False,False
704,339152.24,339152.24,0.0,0.0,0.0,1,0,False,True,True,False,False
362,10000000.0,17677120.59,7677120.59,0.0,0.0,1,0,False,True,False,False,True
296,5591414.49,5591414.49,0.0,686963.07,6278377.55,1,0,True,False,True,False,False
242,509985.31,509985.31,0.0,0.0,509985.31,1,0,True,False,True,False,False
657,41428.9,41428.9,0.0,0.0,0.0,1,0,False,True,True,False,False
455,542222.77,542222.77,0.0,459408.41,1001631.17,1,0,True,False,True,False,False
311,6558087.93,6558087.93,0.0,0.0,6558087.93,1,0,True,False,True,False,False
149,861406.83,861406.83,0.0,8283871.29,9145278.12,1,0,True,False,True,False,False
383,4104942.7,4104942.7,0.0,0.0,0.0,1,0,False,True,False,False,True
278,240580.4,240580.4,0.0,0.0,0.0,1,0,False,True,True,False,False
206,5903046.38,5903046.38,0.0,0.0,0.0,1,0,False,True,False,False,True
636,1455839.54,1455839.54,0.0,149698.53,1605538.07,1,0,True,False,True,False,False
629,7922.98,7922.98,0.0,0.0,0.0,1,0,False,True,True,False,False
49,1021129.67,1021129.67,0.0,0.0,0.0,1,0,False,True,False,False,True
127,321883.89,321883.89,0.0,0.0,0.0,1,0,False,True,True,False,False
425,10000000.0,39585040.37,29585040.37,0.0,0.0,1,0,False,True,False,False,True
364,3116889.41,3116889.41,0.0,226218.51,3343107.92,1,0,True,False,True,False,False
475,71511.19,71511.19,0.0,0.0,71511.19,1,0,True,False,True,False,False
295,162756.9,162756.9,0.0,0.0,0.0,1,0,False,True,True,False,False
444,1108140.19,1108140.19,0.0,625431.56,1733571.75,1,0,True,False,True,False,False
671,61505.06,61505.06,0.0,287479.07,348984.13,1,0,True,False,True,False,False
408,313936.67,313936.67,0.0,0.0,0.0,1,0,False,True,True,False,False
326,478078.24,478078.24,0.0,0.0,478078.24,1,0,True,False,True,False,False
47,156011.24,156011.24,0.0,0.0,0.0,1,0,False,True,True,False,False
467,636942.02,636942.02,0.0,0.0,0.0,1,0,False,True,True,False,False
465,461255.26,461255.26,0.0,0.0,0.0,1,0,False,True,True,False,False
251,2693520.61,2693520.61,0.0,0.0,0.0,1,0,False,True,False,False,True
44,1649818.97,1649818.97,0.0,560704.68,2210523.64,1,0,True,False,True,False,False
420,500905.62,500905.62,0.0,0.0,0.0,1,0,False,True,False,True,False
90,266746.42,266746.42,0.0,4433931.77,4700678.19,1,0,True,False,False,True,False
148,677563.22,677563.22,0.0,0.0,0.0,1,0,False,True,True,False,False
84,152331.26,152331.26,0.0,0.0,0.0,1,0,False,True,True,False,False
171,6501296.36,6501296.36,0.0,0.0,6501296.36,1,0,True,False,True,False,False
700,346103.09,346103.09,0.0,577831.92,923935.01,1,0,True,False,False,True,False
